Annual_Income,Num_of_Delayed_Payment,Monthly_Inhand_Salary,Credit_Score
16744.76,15.0,1245.3966666666663,Poor
20139.19,22.0,1664.2658333333331,Poor
145282.24,11.0,12154.853333333333,Poor
67672.4,25.0,5878.366666666666,Poor
130289.46,3.0,10677.455,Good
34217.66,9.0,2794.471666666667,Good
55062.87,17.0,4801.5725,Poor
81998.84,16.0,6900.236666666668,Poor
153147.64,1.0,12915.303333333335,Poor
163851.12,-1.0,13815.26,Good
29095.94,20.0,2450.5814217046154,Poor
71716.56,13.0,5694.38,Good
102596.63999999998,2.0,8718.72,Poor
22195.605,7.0,2021.63375,Good
20474.14,24.0,1587.178333333333,Poor
43581.13,3.0,3566.7608333333333,Good
19358.37,24.0,1658.1975,Poor
40216.62,6.0,3610.385,Good
7168.48,20.0,556.3733333333333,Poor
19927.48,19.0,1655.6233333333332,Poor
38873.38,20.0,2895.2353379553333,Poor
55444.56,19.0,4815.38,Poor
66252.0,19.0,5261.0,Poor
53770.11,17.0,4666.8425,Poor
8507441.0,17.0,2294.58,Poor
87843.69,6.0,7280.3075,Good
36573.8,20.0,2577.987997642031,Good
44871.86,9.0,3325.063353032412,Good
14283.665,8.0,944.3054166666668,Poor
41771.88,12.0,3337.99,Poor
68197.72,24.0,5880.1433333333325,Poor
7798.79,16.0,885.8991666666667,Poor
31372.54,15.0,2741.3783333333336,Poor
83311.6,19.0,7081.633333333334,Poor
161674.84,3.0,13667.903333333335,Poor
173721.16,3.0,14635.763333333334,Good
87605.68,15.0,7299.473333333332,Poor
20986.84,16.0,1846.9033333333327,Poor
21498.365,3.0,1628.530416666667,Poor
76428.0,16.0,6532.0,Poor
28832.98,8.0,2628.748333333333,Poor
44749.97,5.0,3452.164166666667,Poor
56668.5,8.0,4996.375,Poor
73340.48,25.0,5348.098403964643,Good
14679.83,17.0,1183.319166666667,Poor
19852.32,17.0,1413.36,Poor
113207.36,4.0,9137.946666666669,Good
16743.345,4.0,1194.3666701789732,Good
60694.74000000001,13.0,4976.895,Poor
177907.72,8.0,14712.643333333332,Poor
31024.77,10.0,2415.3975,Good
73713.48,13.0,6269.79,Poor
60781.48,13.0,5312.123333333334,Good
73884.6,12.0,6255.05,Poor
67394.92,17.0,5844.243333333333,Poor
69078.64,16.0,5712.553333333332,Poor
20082.58,20.0,1540.5483333333334,Poor
34365.96,20.0,2993.83,Poor
15135.3,17.0,1264.275,Poor
83989.44,10.0,6807.12,Poor
117785.2,2.0,9973.433333333332,Good
20833.19,23.0,1664.0991666666666,Poor
132643.71,10.0,11028.6425,Good
45947.10000000001,20.0,3843.925000000001,Poor
75044.98,11.0,5967.748333333332,Good
148387.92,5.0,12327.660000000002,Poor
74424.6,19.0,6025.05,Poor
38331.37,2.0,2996.2808333333337,Good
17096.25,19.0,1669.6875,Good
66693.51,16.0,5572.7925,Good
44595.18,7.0,3632.265,Poor
31700.12,7.0,2635.6766666666667,Poor
20933.46,18.0,1857.455,Poor
132727.92,17.0,10954.660000000002,Good
17290.42,14.0,1426.868333333333,Poor
36354.02,16.0,3062.501666666666,Poor
67255.6,4.0,5745.633333333334,Poor
9447.12,19.0,823.2600000000001,Poor
39024.34,20.0,3166.028333333333,Poor
55246.77,6.0,4390.8975,Poor
19656.96,19.0,1339.08,Poor
118645.8,10.0,10173.15,Poor
32297.67,13.0,2924.4725,Good
18577.62,15.0,1290.9090363294506,Poor
21733.845,3.0,1532.1537500000004,Good
33042.48,12.0,2942.5400000000004,Good
23129.88,12.0,1735.49,Good
80932.92,25.0,6759.41,Poor
14388.68,24.0,1015.0566666666666,Good
45834.57,16.0,3816.5475,Poor
20675.475,4.0,1899.95625,Good
7890.515,20.0,932.5429166666668,Poor
147210.68,9.0,12329.556666666664,Poor
37551.78,18.0,3413.315,Poor
17057.83,24.0,1618.4858333333334,Poor
91545.15,20.0,7344.7625,Poor
35329.84,0.0,2819.153333333333,Good
38117.06,22.0,3245.421666666666,Poor
30821.3,17.0,2808.441666666666,Good
38165.06,7.0,3273.421666666666,Good
107451.03,8.0,9204.2525,Good
37424.16,19.0,3045.6800000000007,Poor
103769.88,13.0,8421.817158669059,Good
44590.1,6.0,3605.841666666666,Good
38750.41,0.0,2987.200833333334,Good
81066.76,14.0,7043.563333333333,Poor
18140.0,21.0,1375.666666666667,Poor
44438.41,2.0,3974.200833333334,Good
22324.105,11.0,1723.3420833333332,Good
68487.03,16.0,5867.2525,Good
58644.12,15.0,5014.01,Poor
73928.46,7.0,5988.705000000001,Good
78570.64,18.0,6425.553333333332,Poor
86765.12,8.0,7492.426666666666,Poor
73615.36,18.0,5998.613333333334,Poor
9351702.0,6.0,1851.335,Good
9706.79,20.0,580.8991666666667,Poor
48830.76,22.0,3911.23,Poor
36228.2,18.0,2991.0166666666664,Poor
18743.075,12.0,1330.9229166666669,Good
70968.8,15.0,5783.066666666668,Poor
82920.2,10.0,7201.016666666666,Good
56200.53,25.0,4544.3775,Poor
15974.84,23.0,1256.236666666667,Poor
8820.825,22.0,1013.06875,Poor
49598.67,23.0,3860.2225,Poor
14649.275,-3.0,1118.7729166666666,Good
65448.14,14.0,5226.011666666666,Poor
17509.0,16.0,1657.083333333333,Poor
44134.06,21.0,3182.4816954086864,Good
28993.75,0.0,2459.145833333333,Good
22387.125,2.0,1677.59375,Good
77604.32,12.0,6300.026666666668,Poor
14899.97,17.0,1414.664166666667,Good
8103.425,22.0,572.2854166666667,Poor
9069.98,19.0,546.8316666666666,Poor
80669.44,26.0,6502.453333333334,Poor
33077.82,20.0,2487.485,Poor
61211.96,17.0,4858.996666666667,Poor
15383416.0,15.0,4135.6725000000015,Poor
65300.22,1.0,5444.685,Good
45070.56,15.0,3637.88,Poor
14258646.0,12.0,1244.85375,Good
45491.7,20.0,3753.44458686965,Good
14810.545,20.0,1075.212083333333,Good
36338.78,21.0,2908.231666666666,Poor
15165.14,18.0,1505.7616666666663,Poor
16228.17,16.0,1374.3475,Poor
80877.72,21.0,6805.81,Poor
31380.64,-1.0,2356.0533333333333,Good
20616.96,24.0,1882.08,Poor
16477.55,25.0,1175.0593181374952,Poor
161066.88,11.0,13394.24,Poor
38840.66,23.0,3442.721666666667,Poor
76593.92,13.0,6402.826666666668,Poor
38149.09,7.0,3121.090833333333,Good
39538.62,13.0,3540.885,Poor
59908.68,14.0,5185.39,Poor
97637.4,15.0,8159.45,Good
35739.7,9.0,2810.308333333333,Poor
20513.23,22.0,1508.4358333333332,Poor
68667.56,9.0,5929.296666666666,Poor
69886.64,1.0,4873.622245698728,Good
79172.08,15.0,6389.673333333332,Poor
57442.5,28.0,4934.875,Poor
32777.51,6.0,2701.459166666667,Good
104088.51,14.0,8847.0425,Good
117785.2,0.0,9973.433333333332,Good
39580.3,4.0,3203.3583333333336,Poor
19725.7,13.0,1835.8083333333327,Poor
12860.695,19.0,1348.7245833333334,Poor
17096.48,10.0,1467.706666666667,Good
17624.38,22.0,1483.6983333333335,Poor
31400.96,22.0,2329.7466666666664,Poor
82134.44,19.0,6671.536666666668,Poor
36456.72,8.0,3163.06,Poor
115324.62,6.0,9772.385,Good
132895.5,1.0,11181.625,Good
7166.995,23.0,685.2495833333334,Poor
7854.735,21.0,698.56125,Poor
59103.06,9.0,4806.255,Good
61630.4,5.0,5075.866666666667,Poor
22313.78,2943.0,1936.4816666666663,Poor
19721.21,23.0,1633.434166666667,Poor
66149.48,21.0,5230.456666666666,Poor
17373.39,14.0,1550.7825,Poor
8572.585,13.0,425.395842089848,Good
68183.84,19.0,5916.986666666668,Poor
49963.65,27.0,4456.6375,Poor
36901.31,11.0,2952.109166666666,Good
121522.52,12.0,10295.876666666669,Good
15777.945,9.0,1304.82875,Good
44308.67,9.0,3519.3891666666664,Good
121277.0,10.0,9884.416666666666,Good
15784.09,25.0,1417.3408333333334,Poor
162687.32,8.0,13421.276666666668,Good
32835.91,4.0,2499.3258333333342,Poor
16886.79,3955.0,1137.2325,Poor
41896.88,9.0,3664.406666666666,Poor
121755.92,11.0,10157.326666666666,Poor
120389.55,2.0,10196.4625,Good
18296.3,22.0,1672.6916666666666,Good
84845.48,12.0,7187.456666666666,Good
42921.75,12.0,3380.8125,Poor
17995.83,21.0,1304.6525,Poor
135178.44,10.0,11542.87,Poor
19570.56,23.0,1373.88,Poor
28070.62,17.0,2437.218333333333,Poor
16245.125,4.0,1080.7604166666667,Good
32021.48,0.0,2444.4566666666665,Good
38831.83,1.0,3328.9858333333336,Poor
29498.09,2.0,2626.1741666666667,Good
83552.12,10.0,6780.676666666666,Poor
36346.13,18.0,3188.8441666666663,Good
29999.94,21.0,2767.995,Poor
45749.06,8.0,3600.421666666666,Good
57818.72,13.0,4864.2266666666665,Poor
60176.61,20.0,4989.7175,Poor
15054.47,21.0,1458.539166666667,Poor
37261.78,1.0,3361.148333333333,Poor
38694.66,11.0,3080.5550000000007,Good
7360.56,5.0,819.38,Poor
17291.27,16.0,1199.302042359448,Poor
29020.31,4.0,2176.3591666666666,Good
135871.68,11.0,11612.64,Good
162550.04,6.0,13331.836666666668,Good
20013.55,16.0,1397.7958333333331,Poor
31795.48,24.0,2895.623333333333,Poor
160573.56,7.0,13293.13,Good
20867.67,11.0,1489.9725,Good
57813.39,8.0,4781.7825,Poor
134809.28,7.0,10506.750932839754,Good
134596.34999999998,6.0,11481.362499999996,Good
7304.925,18.0,780.74375,Poor
29669.28,18.0,2534.44,Poor
18214.08,20.0,1737.84,Poor
68876.12,8.0,5499.676666666666,Poor
16857.295,7.0,1121.7745833333329,Poor
42098.93,7.0,3220.244166666667,Poor
54889.92,8.0,4512.16,Poor
147894.56,7.0,12186.546666666669,Good
15472.34,18.0,994.4958247061816,Poor
22413.53,12.0,2165.7941666666666,Good
37755.92,14.0,2979.3266666666664,Poor
18207.57,18.0,1369.2975,Poor
18736.83,21.0,1682.4025,Good
20083.06,21.0,1856.588333333333,Poor
9069.98,17.0,546.8316666666666,Poor
16733.85,16.0,1612.4875,Poor
49346.88,47.0,3593.22219332051,Good
20414.37,16.0,1775.1975,Poor
20168.99,13.0,1781.749166666667,Poor
138079.96,9.0,11349.663333333332,Poor
42843.65,2.0,3403.304166666667,Poor
114977.76,3.0,9641.48,Good
20538.77,17.0,1957.5641666666668,Poor
73106.92,12.0,6309.243333333333,Good
78570.64,18.0,6425.553333333332,Poor
29094.06,17.0,2303.505,Poor
18648.38,12.0,1804.031666666667,Poor
79642.86,3.0,6509.905,Good
57943.41,23.0,4732.6175,Poor
128279.16,7.0,10966.93,Good
61746.99000000001,20.0,5167.5825,Poor
22324.105,11.0,1723.3420833333332,Good
20282.38,15.0,1688.1983333333335,Good
85020.54000000001,6.0,6962.045000000001,Poor
39340.72,2.0,3534.393333333333,Good
46390.56,15.0,3851.88,Poor
56830.82,10.0,4618.901666666667,Good
7614383.0,2.0,1925.2795833333328,Good
167545.24,9.0,13785.103333333333,Good
32117.87,15.0,2720.4891666666667,Good
147521.76,2.0,12586.48,Good
30470.59,5.0,2518.215833333333,Good
152574.76,0.0,12547.563333333335,Poor
50649.60000000001,13.0,4431.8,Poor
10240.42,23.0,937.3683333333332,Poor
83003.64,24.0,6708.97,Good
101628.12,2823.0,8730.01,Poor
20625.07,22.0,1619.7558333333334,Poor
56023.84,28.0,4943.653333333333,Poor
19853.4,14.0,1463.45,Poor
108147.3,20.0,8926.275,Good
34290.12,12.0,2697.51,Poor
77004.92,15.0,6233.076666666668,Poor
141897.84,13.0,11987.82,Poor
7171.26,23.0,807.605,Poor
14550.52,20.0,1392.543333333333,Poor
7555.45,18.0,769.6208333333333,Poor
15160.61,3.0,1335.3841666666667,Poor
29728.31,0.0,2551.3591666666666,Good
17296.485,0.0,1680.37375,Good
19540.67,20.0,1891.3891666666664,Poor
44328.22,6.0,3710.018333333333,Good
14528.37,4.0,1385.6975,Good
28517.53,10.0,2139.460833333333,Good
16472.09,7.0,1563.674166666667,Good
77380.48,0.0,6229.81907152606,Good
58940.76,17.0,4806.73,Good
9413.305,17.0,1072.4420833333334,Poor
15767.215,19.0,1408.9345833333334,Good
22119.355,-2.0,1844.2528927846915,Good
19078.52,25.0,1697.8766666666668,Poor
78139.42,1.0,6315.618333333333,Good
24795.16,11.0,1807.263333333333,Good
58792.74,10.0,4876.395,Poor
132082.16999999998,6.0,11174.847499999998,Good
16133.43,23.0,1283.4525,Poor
75602.28,13.0,6185.19,Good
40306.66,23.0,3532.888333333334,Poor
142737.36,8.0,11656.78,Good
17296.94,20.0,1254.4116666666666,Poor
14802.98,15.0,1065.5816666666667,Good
116897.68,11.0,9893.473333333332,Poor
57309.78,18.0,4623.815,Poor
17399.84,12.0,1448.986666666667,Poor
18867.73,17.0,1863.3108333333328,Poor
34962.32,7.0,2781.526666666666,Good
89417.16,12.0,7170.43,Good
11526.465,14.0,704.53875,Good
48537.12,20.0,3810.76,Poor
56400.18000000001,2142.0,4991.015,Poor
83453.72,12.0,6718.4766666666665,Poor
35139.27,2.0,2917.2725,Good
51557.73,15.0,4479.4775,Poor
16046.46,9.0,1218.205,Poor
101114.73,11.0,8679.2275,Good
28005.44,3.0,2582.7866666666664,Poor
85770.33,10.0,7275.5275,Poor
19595.95,28.0,1686.9958333333334,Poor
25203.1,9.0,2234.258333333333,Good
19379.71,15.0,1796.9758333333332,Poor
43213.44,25.0,3827.12,Poor
53876.88,11.0,4566.74,Poor
39318.5,19.0,3170.541666666666,Poor
11526.465,14.0,704.53875,Good
31506.9,19.0,2448.5750000000007,Poor
52410.5,10.0,4650.541666666667,Good
15153.54,16.0,1108.795,Poor
36760.86,15.0,2967.405,Poor
8590.155,9.0,979.84625,Poor
9122.945,17.0,758.2454166666665,Poor
21505.64,5.0,1548.1366666666663,Good
16398.56,23.0,1292.5466666666666,Poor
8242.335,20.0,652.8612499999998,Poor
21662.395,8.0,1616.199583333333,Poor
88412.01,8.0,7495.6675,Poor
67691.12,3.0,5700.926666666666,Poor
7711.54,20.0,779.6283333333333,Poor
136359.64,12.0,11493.303333333335,Poor
19786.36,16.0,1929.8633333333328,Poor
16523.08,24.0,1497.9233333333334,Poor
142025.56,10.0,12010.463333333331,Poor
109061.96,12.0,9156.496666666668,Poor
55644.39,24.0,4715.0325,Poor
79929.76,19.0,6917.813333333333,Good
28849.66,17.0,2142.1383333333333,Poor
20082.65,22.0,1470.5541666666668,Poor
159560.76,11.0,13580.73,Good
20938.03,16.0,1896.835833333333,Poor
17823.25,17.0,1638.270833333333,Poor
43287.85,2.0,3769.320833333333,Good
30988.54,18.0,2827.3783333333336,Poor
60462.44,20.0,5081.536666666667,Poor
8113.06,16.0,732.0883333333335,Poor
34601.35,11.0,3141.445833333333,Poor
35208.2,1.0,2919.0166666666664,Good
9648.22,19.0,931.0183333333332,Poor
82146.63,9.0,6770.552500000002,Good
14458.0,5.0,1251.8333333333333,Poor
38387.94,22.0,3079.995000000001,Poor
49128.9,11.0,4231.074999999999,Poor
8637.875,23.0,614.8229166666666,Poor
19582.95,19.0,1411.9125,Poor
31802.4,12.0,2808.2000000000007,Poor
9700.81,22.0,870.4008333333333,Poor
64790.24,22.0,5235.1866666666665,Poor
40972.04,10.0,3623.336666666666,Poor
14392.84,15.0,1027.4033333333334,Poor
47634.45,24.0,3678.5375,Poor
11333.42,4042.0,840.4516666666667,Good
19777.05,3.0,1728.0875,Poor
59426.92,19.0,4363.489902445688,Poor
20341.77,18.0,1604.1475,Poor
16193.87,19.0,1287.4891666666667,Poor
10285.71,8.0,1036.1425,Poor
110912.79,3.0,9392.7325,Good
32176.68,20.0,2399.39,Poor
75488.16,23.0,6504.68,Poor
40517.81,11.0,3215.484166666666,Good
37612.54,0.0,3145.3783333333336,Good
23051.72,20.0,1873.976666666667,Good
15843.23,16.0,1478.1628339476297,Good
30257.02,22.0,2605.418333333333,Poor
68935.26,9.0,5518.605,Good
32100.8,17.0,2962.066666666666,Poor
106871.4,5.0,9127.95,Poor
29944.64,11.0,2787.3866666666668,Good
179825.36,5.0,14866.446666666665,Good
59962.52,12.0,4976.876666666666,Poor
18967.13,16.0,1729.594166666667,Poor
51647.06999999999,14.0,4305.9225,Poor
45852.8,19.0,3655.066666666667,Good
15026.04,18.0,1059.17,Poor
84031.02,6.0,7021.585,Good
109061.96,10.0,9156.496666666668,Poor
33427.13,6.0,2708.5941666666668,Good
30399.06,12.0,2031.5877661322684,Good
10394.805,16.0,1038.23375,Good
18823.32,24.0,1423.61,Poor
134393.73,2.0,10944.4775,Good
12928.24,20.0,1112.3533333333332,Good
32599.32,6.0,2445.61,Good
20317.12,10.0,1697.093333333333,Poor
67812.74,2.0,5821.061666666667,Good
19797.895,5.0,1816.824583333333,Poor
44390.76,13.0,3586.23,Good
8884.17,20.0,874.3475,Poor
9760.495,25.0,1111.3745833333332,Poor
26978.17,14.0,2419.847722919395,Poor
16568.58,19.0,1601.715,Poor
18648.38,10.0,1804.031666666667,Poor
33337.84,24.0,2909.153333333333,Poor
14252.75,25.0,1434.729166666667,Poor
39849.72,20.0,3334.81,Poor
18718.52,15.0,1784.8766666666668,Poor
19958.32,24.0,1411.1933333333334,Poor
36210.3,18.0,3029.525,Poor
38685.98,12.0,3360.831666666667,Good
19151.85,16.0,1746.9875,Poor
20623.16,20.0,1592.5966666666666,Poor
71681.4,3083.0,5799.45,Good
103351.8,8.0,8465.65,Poor
20730.55,11.0,1598.5458333333331,Poor
25773.73,8.0,2359.810833333333,Poor
43729.32,19.0,3394.11,Poor
107288.16,14.0,9025.68,Good
15335.77,18.0,1419.980833333333,Poor
20965.34,23.0,1697.111666666667,Poor
160016.44,6.0,13477.703333333331,Good
43755.33,9.0,3828.2775,Good
22815.0,9.0,2071.25,Poor
7309.155,11.0,567.0962499999998,Poor
19685.13,19.0,1857.4275,Poor
42903.79,0.0,3468.3158333333336,Good
18980.76,23.0,1749.7299999999998,Poor
39696.98,3.0,3211.081666666667,Poor
18097.46,24.0,1482.121666666667,Poor
9275.95,21.0,553.9958333333334,Poor
35474.91,14.0,3203.2425000000007,Good
32128.47,16.0,2386.3725,Good
118172.63999999998,8.0,9932.72,Good
22119.355,0.0,1844.2528927846915,Good
152148.92,4.0,12888.076666666668,Good
64560.52,15.0,5293.043333333333,Poor
7711.97,21.0,395.66416666666674,Poor
100809.78,18.0,8439.815,Poor
36298.36,13.0,2842.863333333333,Good
20189519.0,20.0,4759.623333333334,Poor
15785.04,15.0,1369.42,Poor
108171.63,11.0,9095.3025,Poor
58942.6,21.0,5168.883333333333,Poor
43280.82,25.0,3648.735,Poor
7183.53,16.0,574.6274999999998,Poor
115476.12,10.0,9851.01,Poor
35751.93,-1.0,3133.3275,Good
99802.48,15.0,8244.873333333333,Poor
53770.11,17.0,4666.8425,Poor
125788.8,162.0,10621.4,Good
124623.9,12.0,10305.325,Good
95111.1,3.0,7724.925,Good
102460.44,14.0,7545.800910547207,Good
8113.06,16.0,732.0883333333335,Poor
42387.54,8.0,3680.295,Poor
150256.72,-1.0,12641.393333333332,Good
11249.15,11.0,984.4291666666668,Good
10395.46,25.0,1160.2883333333334,Poor
43457.34,17.0,3666.445,Poor
96562.8,9.0,7911.899999999999,Good
14958.54,22.0,1192.545,Poor
61194.81,22.0,5014.5675,Poor
128390.84,0.0,10622.236666666666,Poor
12162.055,11.0,805.5045833333335,Good
37885.46,8.0,3047.1216666666664,Poor
39887.22,19.0,3224.935,Poor
18496.49,23.0,1802.374166666667,Poor
48181.11,9.0,3888.0925,Poor
21487.835,12.0,1602.652916666667,Good
82183.34,4.0,6731.611666666668,Good
127614.78,10.0,10409.565,Poor
15339.75,19.0,1060.3125,Poor
9955.255,20.0,834.6045833333333,Good
73020.54,3.0,6183.044999999999,Poor
8701.545,7.0,519.12875,Poor
38643.04,10.0,3506.2533333333336,Good
144390.2,4.0,12080.516666666668,Good
118677.54,12.0,9963.795,Good
66376.28,11.0,5723.356666666668,Good
86372.43000000001,10.0,6986.7025,Good
16718.645,11.0,1270.2204166666668,Good
68289.32,2.0,5411.7766666666685,Good
8393.5,21.0,517.4583333333334,Poor
57858.3,19.0,4868.525,Poor
46076.49,23.0,3558.7075,Poor
8906.93,20.0,780.2441666666667,Poor
29227.64,20.0,2566.6366666666668,Poor
7091.66,21.0,835.9716666666667,Poor
80377.68,19.0,6807.139999999999,Poor
87078.93000000001,12.0,7554.5775,Good
19489.28,19.0,1388.1066666666666,Poor
15135.96,12.0,1300.33,Poor
35600.2,12.0,3130.683333333333,Good
8628.61,16.0,530.0508333333332,Poor
45408.84,18.0,3823.07,Poor
32273.01,4.0,2800.4175,Poor
88412.01,8.0,7495.6675,Poor
30174.03,12.0,2409.2968724455686,Good
148990.16,8.0,12474.846666666665,Good
155726.76,2.0,12817.23,Good
28169.07,3.0,2449.4225,Good
84660.74,2.0,7046.061666666667,Good
16701.96,20.0,1599.83,Poor
17767.41,18.0,1407.6175,Poor
90789.21,9.0,7836.767499999999,Good
109182.72,5.0,9055.56,Good
78066.48,8.0,6673.54,Poor
16193.87,21.0,1287.4891666666667,Poor
16362.68,24.0,1536.5566666666666,Poor
58728.06,18.0,4892.005,Poor
35891.33,11.0,2936.170716915569,Good
60437.28,8.0,4948.44,Poor
20621.72,20.0,1849.476666666667,Poor
55762.11,16.0,4583.8425,Poor
69851.4,10.0,5581.95,Poor
8917.805,16.0,884.1504166666667,Poor
32125.54,18.0,2559.1283333333336,Poor
57852.3,15.0,4571.025,Poor
17497.83,15.0,1409.1525,Poor
171399.84,-3.0,14098.32,Good
97549.92,16.0,8275.16,Good
36463.21,20.0,2947.600833333333,Good
44789.64,5.0,3638.47,Good
26025.94,19.0,2221.828333333333,Poor
144390.2,4.0,12080.516666666668,Good
19543.05,15.0,1640.5875,Good
67039.6,19.0,5869.633333333334,Poor
43436.27,1.0,3487.689166666666,Good
109122.21,12.0,8895.5175,Good
160052.2,11.0,13580.683333333334,Good
16716.53,16.0,1519.0441666666666,Poor
16090.31,20.0,1079.8591666666666,Poor
71172.68,20.0,5685.056666666666,Good
31241.2,28.0,2719.433333333333,Poor
34512.78,2.0,2902.065,Poor
136765.92,12.0,11577.160000000002,Good
18910.83,8.0,1609.9025,Poor
26738.26,13.0,2058.188333333333,Poor
15088.35,19.0,1231.3625,Poor
44288.58,20.0,3390.715,Poor
69082.12,12.0,5567.843333333332,Poor
179239.6,8.0,15204.633333333331,Good
48657.42,20.0,3979.785,Poor
18692.02,-1.0,1622.668333333333,Good
161063.8,11.0,13689.983333333332,Good
9716.27,9.0,743.6891666666667,Poor
19592.58,15.0,1405.715,Poor
106871.4,8.0,9127.95,Poor
17569.87,16.0,1216.1558333333332,Poor
75506.42,2.0,6050.201666666668,Poor
43754.32,8.0,3938.193333333333,Good
18781.73,16.0,1628.144166666667,Poor
66227.56,19.0,5699.963333333332,Poor
44941.95,7.0,3946.1625,Good
36446.26,6.0,2923.188333333333,Good
41009.96,6.0,3671.4966666666655,Good
18331.415,7.0,1722.6179166666668,Good
15150.72,19.0,1336.56,Poor
18393.51,17.0,1742.7924999999998,Poor
90674.43,9.0,7318.2025,Good
36115.92,5.0,2716.66,Good
15701.525,18.0,1316.4604166666666,Poor
15155.81,11.0,1181.9841666666666,Poor
14180.48,17.0,956.7066666666668,Poor
7046.5,12.0,355.20833333333337,Poor
57150.74,20.0,4863.5616666666665,Poor
63617.92,20.0,5231.493333333333,Poor
62927.92,18.0,4943.993333333333,Poor
83576.26,4.0,6912.688333333333,Good
22502.24,11.0,2120.1866666666665,Good
17653.7,20.0,1418.1416666666669,Poor
19213.83,23.0,1750.1525,Poor
94187.25,12.0,7696.9375,Good
59788.89,25.0,5053.4075,Poor
16518.87,18.0,1279.5725,Poor
25138.62,15.0,1908.885,Good
42074.42,15.0,3587.2016666666664,Good
17143.76,17.0,1451.6466666666663,Poor
17532.55,10.0,1675.0458333333331,Poor
58176.60000000001,14.0,5054.05,Poor
43269.35,0.0,3558.7791666666667,Good
10183.015,21.0,1074.5845833333333,Poor
9335.19,19.0,844.9325,Poor
40428.66,2149.0,3553.0550000000007,Poor
20474.14,24.0,1587.178333333333,Poor
14952.03,25.0,1445.0025,Poor
10437.765,23.0,729.8137499999998,Poor
27653.79,11.0,2411.4825,Poor
20701.48,21.0,1909.1233333333328,Poor
8507.27,22.0,779.9391666666667,Poor
31655.9,5.0,2298.212567305793,Good
20326.87,21.0,1396.905833333333,Poor
16758.14,10.0,1613.5116666666663,Poor
8079.46,16.0,423.2883333333333,Poor
21873.68,9.0,2051.8066666666664,Good
15225.99,18.0,1488.8325,Poor
14231.96,21.0,1314.996666666667,Poor
59110.83,21.0,4799.9025,Poor
29353.04,23.0,2282.0866666666666,Poor
30472.5,14.0,2270.375,Poor
57132.48,2.0,4480.04,Poor
87247.62,7.0,7005.634999999998,Good
12975.45,15.0,1218.2875,Good
39340.72,4.0,3534.393333333333,Good
40276.27,11.0,3381.355833333333,Poor
29346.17,1.0,2368.5141666666664,Poor
89937.72,4.0,6741.392185412212,Good
